DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,schedule,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2020-06,6195,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2020-07,39443,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2020-08,79242,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2020-09,85283,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2020-10,36489,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2020-11,21821,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2020-12,22251,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-01,21917,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-02,21782,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-03,21943,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-04,29285,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-05,52007,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-06,139293,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-07,272736,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-08,313459,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-09,211380,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-10,97198,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-11,66238,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2021-12,62028,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2022-01,49751,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2022-02,51440,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2022-03,68803,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2022-04,120434,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2022-05,163452,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,ME,2022-06,222663,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-01,163967,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-02,147533,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-03,71617,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-04,1853,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-05,849,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-06,36,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-07,57160,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-08,67007,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-09,54805,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-10,53771,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-11,43784,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2020-12,46859,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-01,54141,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-02,45169,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-03,49110,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-04,48896,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-05,72178,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-06,104395,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-07,192328,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-08,207659,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-09,132172,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-10,134664,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-11,102160,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2021-12,123358,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2022-01,112735,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2022-02,88859,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2022-03,126258,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2022-04,151035,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2022-05,169034,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2022-06,213029,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2022-07,259795,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MK,2022-08,266617,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-01,418579,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-02,422129,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-03,169584,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-04,2355,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-05,3220,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-06,3447,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-07,153604,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-08,252693,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-09,128989,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-10,110749,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-11,40207,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2020-12,46889,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-01,39302,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-02,27848,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-03,32379,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-04,39795,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-05,76145,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-06,191394,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-07,312510,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-08,408042,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-09,419193,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-10,429124,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-11,316868,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2021-12,255312,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2022-01,159783,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2022-02,197522,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2022-03,317432,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2022-04,514847,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2022-05,555753,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,MT,2022-06,604722,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-01,5595988,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-02,5282224,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-03,2774524,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-04,134002,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-05,220531,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-06,527223,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-07,1691713,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-08,2244081,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-09,1548443,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-10,1303816,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-11,965518,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2020-12,1306720,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-01,910000,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-02,520093,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-03,677101,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-04,818609,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-05,1171015,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-06,1871724,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-07,3516634,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-08,4480572,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-09,4014939,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-10,4397954,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-11,3494146,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2021-12,3209796,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2022-01,2832527,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2022-02,3041286,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2022-03,4243285,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2022-04,5142010,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2022-05,6094375,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2022-06,6120865,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2022-07,6213946,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2022-08,6380895,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2022-09,6110172,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NL,2022-10,5856675,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-01,2749910,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-02,2825852,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-03,1399155,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-04,197573,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-05,310026,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-06,577959,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-07,1125404,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-08,1095559,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-09,890212,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-10,889300,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-11,513030,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2020-12,642903,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-01,478642,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-02,391196,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-03,492682,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-04,450108,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-05,584577,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-06,869605,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-07,1490718,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-08,1593017,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-09,1796769,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-10,2290523,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-11,2048300,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2021-12,1650179,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2022-01,1268877,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2022-02,1535327,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2022-03,2233978,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2022-04,2667759,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2022-05,3005843,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2022-06,3445600,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2022-07,3413739,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2022-08,3407239,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2022-09,3272557,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,NO,2022-10,3283565,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-01,3240382,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-02,3107557,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-03,1207121,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-04,16126,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-05,10411,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-06,85678,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-07,1220108,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-08,1857774,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-09,1405173,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-10,833508,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-11,358535,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2020-12,483087,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-01,364041,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-02,260715,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-03,357749,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-04,426751,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-05,698218,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-06,1538625,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-07,2766490,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-08,3201160,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-09,2809590,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-10,2450515,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-11,2039135,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2021-12,1981064,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2022-01,1619848,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2022-02,1711533,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2022-03,2152590,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2022-04,2729202,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2022-05,3417613,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PL,2022-06,4186404,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-01,3415852,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-02,3439325,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-03,1831056,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-04,31985,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-05,77081,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-06,284709,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-07,1157154,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-08,1941565,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-09,1635649,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-10,1239595,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-11,613604,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2020-12,881418,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2021-01,667965,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2021-02,208528,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2021-03,335075,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2021-04,590810,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2021-05,1075486,
ESTAT:AVIA_PAOC(1.0),05/12/22 23:00:00,M,PAS,PAS_CRD,TOTAL,TOT,PT,2021-06,1692022,
